Order_ID,Order_Date,Region,Category,Product,Salesperson,Quantity,Unit_Price,Discount_%,Total_Sales,Cost,Profit
2722,2024-08-04,West,Clothing,Jeans,David,2,485,5,921.5,692.47,229.03
2723,2023-11-05,South,Furniture,Sofa,John,7,845,0,5915.0,3706.84,2208.16
2724,2023-04-23,West,Furniture,Table,Priya,5,160,15,680.0,511.7,168.3
2725,2024-12-30,West,Electronics,Headphones,Sara,9,902,0,8118.0,4078.43,4039.57
2726,2024-08-15,South,Electronics,Laptop,John,10,522,5,4959.0,2631.27,2327.73
2727,2024-02-14,West,Furniture,Chair,Meena,2,800,20,1280.0,986.98,293.02
2728,2023-07-22,South,Sports,Bat,Meena,7,347,15,2064.65,1300.65,764.0
2729,2023-05-19,North,Electronics,Laptop,David,8,746,0,5968.0,4581.59,1386.41
2730,2023-08-20,North,Clothing,Shoes,David,5,884,0,4420.0,2778.96,1641.04
2731,2024-04-20,West,Clothing,Jeans,John,9,222,15,1698.3,1077.18,621.12
2732,2023-12-04,West,Clothing,Jeans,Meena,10,378,0,3780.0,2073.76,1706.24
2733,2024-01-05,West,Electronics,Mobile,John,2,259,5,492.1,373.77,118.33
2734,2024-12-31,South,Sports,Tennis Racket,Priya,2,391,15,664.7,420.09,244.61
2735,2023-02-08,East,Clothing,Jeans,John,10,522,15,4437.0,3511.85,925.15
2736,2024-06-20,East,Clothing,Shoes,Meena,3,256,15,652.8,352.54,300.26
2737,2023-01-24,East,Beauty,Moisturizer,Sara,4,114,10,410.4,227.61,182.79
2738,2023-12-27,North,Clothing,Jacket,Sara,10,71,5,674.5,356.73,317.77
2739,2023-02-16,South,Beauty,Moisturizer,Sara,4,467,5,1774.6,1384.73,389.87
2740,2024-09-16,South,Beauty,Perfume,David,10,420,15,3570.0,2018.49,1551.51
2741,2023-02-26,South,Beauty,Face Wash,John,8,918,5,6976.8,3937.31,3039.49
2742,2023-03-13,South,Sports,Gym Gloves,John,2,136,15,231.2,132.62,98.58
2743,2023-08-06,North,Sports,Gym Gloves,Priya,7,593,0,4151.0,2189.19,1961.81
2744,2024-04-02,East,Clothing,Shirt,Priya,4,62,20,198.4,115.63,82.77
2745,2023-08-22,South,Furniture,Chair,Amit,1,946,15,804.1,565.67,238.43
2746,2023-08-06,West,Clothing,Jeans,Amit,5,344,15,1462.0,985.74,476.26
2747,2023-08-06,West,Clothing,Shoes,Priya,1,681,5,646.95,382.05,264.9
2748,2023-10-15,South,Beauty,Face Wash,David,3,510,0,1530.0,955.2,574.8
2749,2023-02-20,West,Sports,Bat,Sara,9,455,10,3685.5,2937.78,747.72
2750,2024-02-07,South,Electronics,Headphones,Meena,9,138,5,1179.9,648.39,531.51
2751,2023-01-12,West,Clothing,Jacket,Priya,4,117,20,374.4,233.58,140.82
2752,2024-02-09,East,Beauty,Lipstick,Amit,5,926,15,3935.5,3128.96,806.54
2753,2024-09-27,East,Sports,Football,John,8,220,0,1760.0,1193.93,566.07
2754,2023-05-30,South,Electronics,Headphones,David,5,580,0,2900.0,2317.12,582.88
2755,2023-07-14,North,Electronics,Headphones,John,3,243,20,583.2,381.08,202.12
2756,2023-11-04,North,Clothing,Shirt,David,1,204,10,183.6,126.37,57.23
2757,2023-01-19,West,Electronics,Mobile,John,7,503,10,3168.9,2148.02,1020.88
2758,2023-03-06,East,Beauty,Perfume,Sara,9,516,5,4411.8,2332.57,2079.23
2759,2023-10-22,East,Clothing,Jeans,Sara,2,978,0,1956.0,1265.92,690.08
2760,2024-01-07,West,Clothing,Jacket,Amit,3,449,5,1279.65,861.78,417.87
2761,2024-07-28,North,Electronics,Mobile,Amit,9,350,10,2835.0,2067.55,767.45
2762,2024-03-23,East,Sports,Tennis Racket,John,6,610,20,2928.0,1996.22,931.78
2763,2023-08-02,West,Clothing,Jacket,David,8,817,15,5555.6,3607.26,1948.34
2764,2024-05-03,East,Beauty,Moisturizer,Priya,8,550,5,4180.0,2656.11,1523.89
2765,2024-12-22,East,Clothing,Shirt,Priya,1,584,10,525.6,299.64,225.96
2766,2024-01-15,East,Clothing,Jeans,David,1,420,0,420.0,267.28,152.72
2767,2023-07-07,West,Beauty,Face Wash,John,8,897,15,6099.6,3934.2,2165.4
2768,2024-08-21,North,Beauty,Lipstick,David,5,352,20,1408.0,714.5,693.5
2769,2023-06-27,East,Sports,Gym Gloves,John,2,901,20,1441.6,756.65,684.95
2770,2023-06-04,North,Sports,Gym Gloves,Amit,2,202,0,404.0,242.83,161.17
2771,2024-11-26,East,Electronics,Tablet,Amit,8,837,15,5691.6,3628.02,2063.58
2772,2024-03-19,West,Furniture,Bed,Amit,6,438,5,2496.6,1763.09,733.51
2773,2024-08-16,West,Sports,Tennis Racket,Meena,5,401,10,1804.5,1362.26,442.24
2774,2024-05-03,North,Beauty,Face Wash,John,3,65,10,175.5,114.69,60.81
2775,2024-03-04,South,Clothing,Shoes,Meena,10,498,10,4482.0,3133.67,1348.33
2776,2023-07-29,East,Beauty,Moisturizer,David,3,274,20,657.6,332.02,325.58
2777,2023-11-19,North,Beauty,Perfume,Priya,3,450,15,1147.5,861.01,286.49
2778,2024-05-20,West,Furniture,Chair,Sara,3,318,0,954.0,690.16,263.84
2779,2024-10-17,East,Furniture,Bed,Sara,9,372,0,3348.0,1786.33,1561.67
2780,2024-05-08,South,Sports,Gym Gloves,John,3,195,15,497.25,388.44,108.81
2781,2024-09-09,South,Sports,Tennis Racket,Amit,7,241,5,1602.65,1272.72,329.93
2782,2023-04-28,East,Sports,Gym Gloves,Amit,3,124,0,372.0,274.22,97.78
2783,2024-01-04,North,Furniture,Bed,Amit,3,532,5,1516.2,1100.88,415.32
2784,2024-08-10,North,Clothing,Jeans,Meena,5,312,5,1482.0,751.84,730.16
2785,2024-09-05,North,Clothing,Jacket,Priya,2,924,10,1663.2,1218.57,444.63
2786,2023-12-11,West,Beauty,Perfume,Sara,10,141,20,1128.0,644.73,483.27
2787,2024-06-07,West,Electronics,Laptop,Sara,10,287,10,2583.0,1922.94,660.06
2788,2024-06-26,East,Beauty,Lipstick,John,1,98,20,78.4,48.21,30.19
2789,2023-06-07,West,Electronics,Tablet,Meena,6,467,15,2381.7,1210.71,1170.99
2790,2023-01-29,South,Furniture,Chair,David,10,510,15,4335.0,3254.61,1080.39
2791,2024-02-18,South,Electronics,Tablet,John,7,710,10,4473.0,3016.45,1456.55
2792,2024-03-19,West,Electronics,Headphones,Sara,3,116,0,348.0,251.63,96.37
2793,2023-01-31,North,Electronics,Headphones,David,4,487,0,1948.0,1486.58,461.42
2794,2023-11-21,South,Electronics,Headphones,David,5,781,0,3905.0,2534.04,1370.96
2795,2024-03-16,North,Sports,Football,Sara,4,542,0,2168.0,1395.69,772.31
2796,2023-06-24,North,Beauty,Face Wash,John,1,894,5,849.3,576.61,272.69
2797,2024-01-05,North,Sports,Football,John,4,376,15,1278.4,642.74,635.66
2798,2024-03-15,West,Furniture,Table,John,8,165,15,1122.0,725.0,397.0
2799,2024-11-01,East,Beauty,Perfume,David,5,114,10,513.0,273.72,239.28
2800,2023-03-01,East,Sports,Gym Gloves,Priya,4,606,15,2060.4,1424.54,635.86
2801,2024-12-29,West,Beauty,Perfume,David,2,452,20,723.2,421.54,301.66
2802,2023-10-26,South,Sports,Tennis Racket,Meena,2,600,5,1140.0,750.62,389.38
2803,2024-02-14,South,Beauty,Lipstick,Meena,2,891,20,1425.6,916.7,508.9
2804,2024-07-18,West,Electronics,Mobile,Sara,8,259,20,1657.6,1000.47,657.13
2805,2024-08-11,West,Clothing,Jeans,Meena,7,393,5,2613.45,1545.77,1067.68
2806,2023-10-09,West,Furniture,Chair,John,9,678,15,5186.7,3003.7,2183.0
2807,2023-07-26,West,Furniture,Table,John,7,901,15,5360.95,3295.81,2065.14
2808,2023-07-24,West,Clothing,Shoes,Priya,7,263,5,1748.95,1313.53,435.42
2809,2024-07-10,West,Electronics,Laptop,Sara,7,551,10,3471.3,1921.94,1549.36
2810,2024-10-03,South,Clothing,Jacket,Amit,6,732,5,4172.4,2315.01,1857.39
2811,2024-02-11,East,Sports,Gym Gloves,Sara,3,411,15,1048.05,533.18,514.87
2812,2023-04-20,West,Electronics,Laptop,Sara,1,831,0,831.0,483.42,347.58
2813,2023-12-07,West,Clothing,Shirt,Sara,5,490,5,2327.5,1497.95,829.55
2814,2023-09-28,South,Beauty,Moisturizer,Sara,10,959,5,9110.5,6920.79,2189.71
2815,2023-04-07,West,Furniture,Chair,Priya,8,608,5,4620.8,3693.4,927.4
2816,2024-08-05,North,Beauty,Perfume,David,2,640,20,1024.0,542.19,481.81
2817,2024-07-23,South,Furniture,Table,Meena,1,59,20,47.2,24.95,22.25
2818,2023-01-31,East,Electronics,Laptop,Sara,5,472,0,2360.0,1640.65,719.35
2819,2024-12-16,South,Clothing,Jeans,Sara,1,935,20,748.0,433.74,314.26
2820,2023-01-23,West,Furniture,Chair,John,6,235,5,1339.5,984.32,355.18
2821,2023-07-14,North,Electronics,Mobile,Priya,7,960,15,5712.0,3469.52,2242.48
2822,2024-06-18,North,Sports,Tennis Racket,John,4,950,5,3610.0,2086.28,1523.72
2823,2023-07-10,East,Clothing,Jeans,Amit,10,11,5,104.5,83.53,20.97
2824,2024-04-09,North,Clothing,Shoes,Priya,2,455,15,773.5,479.41,294.09
2825,2023-04-03,South,Sports,Gym Gloves,Meena,9,21,0,189.0,107.35,81.65
2826,2024-05-11,South,Electronics,Tablet,Meena,6,152,10,820.8,550.07,270.73
2827,2024-02-18,South,Beauty,Face Wash,Sara,3,75,15,191.25,150.79,40.46
2828,2024-11-21,South,Electronics,Headphones,Amit,1,174,10,156.6,86.34,70.26
2829,2023-11-28,North,Sports,Tennis Racket,Sara,8,584,0,4672.0,2779.71,1892.29
2830,2024-03-06,South,Clothing,Jeans,David,9,739,15,5653.35,2922.02,2731.33
2831,2024-06-24,East,Sports,Football,Priya,8,808,10,5817.6,4251.74,1565.86
2832,2023-08-24,South,Electronics,Tablet,Amit,3,864,10,2332.8,1683.67,649.13
2833,2024-07-01,North,Electronics,Mobile,David,7,338,15,2011.1,1514.95,496.15
2834,2024-06-26,East,Electronics,Tablet,Amit,7,161,20,901.6,675.94,225.66
2835,2023-10-05,South,Clothing,Shirt,David,3,283,20,679.2,346.72,332.48
2836,2024-03-02,North,Sports,Tennis Racket,Sara,5,285,0,1425.0,1076.25,348.75
2837,2023-10-04,West,Sports,Tennis Racket,Priya,6,679,20,3259.2,1946.39,1312.81
2838,2023-12-14,South,Sports,Gym Gloves,David,6,332,0,1992.0,1120.84,871.16
2839,2024-10-22,South,Electronics,Mobile,David,8,121,0,968.0,544.63,423.37
2840,2023-02-11,West,Clothing,Shirt,Meena,8,991,10,7135.2,4668.51,2466.69
2841,2024-10-23,South,Furniture,Table,Meena,5,743,20,2972.0,1912.06,1059.94
2842,2023-07-18,South,Beauty,Moisturizer,Amit,9,953,0,8577.0,4770.55,3806.45
2843,2023-02-13,East,Furniture,Bed,Sara,7,81,0,567.0,314.96,252.04
2844,2023-01-06,South,Beauty,Lipstick,Meena,2,258,15,438.6,292.3,146.3
2845,2023-02-25,North,Sports,Gym Gloves,Amit,2,408,15,693.6,492.59,201.01
2846,2024-02-10,South,Beauty,Moisturizer,Sara,10,525,0,5250.0,3551.83,1698.17
2847,2024-02-21,South,Sports,Tennis Racket,John,9,541,0,4869.0,3358.58,1510.42
2848,2024-03-30,East,Furniture,Table,Sara,1,202,15,171.7,102.17,69.53
2849,2024-10-15,West,Electronics,Headphones,Meena,6,679,0,4074.0,3006.95,1067.05
2850,2023-12-18,East,Electronics,Laptop,Meena,3,753,20,1807.2,1420.7,386.5
2851,2024-04-12,North,Sports,Gym Gloves,John,4,847,0,3388.0,1811.84,1576.16
2852,2023-08-30,North,Electronics,Headphones,John,2,548,0,1096.0,716.74,379.26
2853,2023-10-15,South,Clothing,Shirt,John,2,442,20,707.2,361.12,346.08
2854,2023-12-02,North,Furniture,Sofa,David,9,503,5,4300.65,2698.84,1601.81
2855,2023-06-01,South,Sports,Football,Amit,3,647,15,1649.85,921.89,727.96
2856,2023-10-20,West,Sports,Tennis Racket,Amit,4,624,20,1996.8,1457.03,539.77
2857,2024-01-24,North,Beauty,Face Wash,Sara,10,668,20,5344.0,3682.01,1661.99
2858,2024-03-13,South,Electronics,Headphones,Sara,9,324,10,2624.4,1427.09,1197.31
2859,2023-12-23,South,Sports,Football,David,2,121,15,205.7,134.31,71.39
2860,2024-12-13,West,Clothing,Shoes,Amit,10,947,0,9470.0,5608.13,3861.87
2861,2024-05-20,South,Sports,Gym Gloves,David,6,800,15,4080.0,2682.66,1397.34
2862,2024-10-24,West,Electronics,Mobile,Amit,7,741,10,4668.3,2665.97,2002.33
2863,2023-11-16,East,Clothing,Jeans,Sara,6,478,5,2724.6,1393.3,1331.3
2864,2023-08-08,South,Clothing,Jacket,Meena,6,87,20,417.6,328.7,88.9
2865,2023-12-29,East,Sports,Tennis Racket,Amit,2,147,5,279.3,159.39,119.91
2866,2024-08-12,North,Clothing,Shirt,Meena,3,979,10,2643.3,1872.75,770.55
2867,2024-05-03,North,Furniture,Bed,Meena,8,131,20,838.4,652.6,185.8
2868,2024-07-21,South,Sports,Football,Priya,7,878,0,6146.0,4446.09,1699.91
2869,2024-01-04,South,Clothing,Shoes,Amit,10,778,15,6613.0,4062.37,2550.63
2870,2023-06-13,North,Clothing,Shoes,David,8,558,15,3794.4,2127.79,1666.61
2871,2023-11-19,West,Sports,Gym Gloves,Sara,8,26,5,197.6,152.62,44.98
2872,2024-03-30,South,Electronics,Headphones,Priya,2,451,5,856.9,664.16,192.74
2873,2023-07-19,East,Electronics,Tablet,John,8,157,20,1004.8,550.65,454.15
2874,2023-11-02,South,Beauty,Lipstick,Meena,4,811,20,2595.2,1618.89,976.31
2875,2023-12-03,North,Beauty,Face Wash,John,7,305,0,2135.0,1296.29,838.71
2876,2024-12-01,North,Sports,Tennis Racket,Amit,4,143,5,543.4,335.9,207.5
2877,2024-09-16,North,Electronics,Headphones,Amit,10,990,20,7920.0,4690.83,3229.17
2878,2023-09-17,North,Furniture,Bed,David,4,300,10,1080.0,555.88,524.12
2879,2023-10-01,East,Sports,Bat,Priya,1,608,5,577.6,332.52,245.08
2880,2023-11-06,South,Beauty,Lipstick,Meena,4,218,15,741.2,421.06,320.14
2881,2024-01-22,East,Clothing,Jeans,Sara,3,213,5,607.05,323.93,283.12
2882,2024-04-02,South,Clothing,Jeans,Amit,7,590,5,3923.5,2362.48,1561.02
2883,2023-08-27,West,Beauty,Moisturizer,Sara,9,884,5,7558.2,4229.86,3328.34
2884,2023-10-29,South,Beauty,Moisturizer,John,7,873,5,5805.45,4642.19,1163.26
2885,2024-03-13,East,Furniture,Chair,Priya,1,669,10,602.1,421.75,180.35
2886,2024-05-22,West,Electronics,Mobile,David,2,620,15,1054.0,781.22,272.78
2887,2023-01-01,South,Beauty,Lipstick,Sara,5,762,5,3619.5,2141.25,1478.25
2888,2023-06-22,South,Electronics,Laptop,John,3,884,5,2519.4,1401.21,1118.19
2889,2024-01-19,South,Sports,Tennis Racket,Priya,2,223,10,401.4,257.89,143.51
2890,2023-12-21,East,Beauty,Moisturizer,Sara,8,380,0,3040.0,2161.11,878.89
2891,2023-09-11,South,Clothing,Jacket,Amit,7,997,20,5583.2,3264.33,2318.87
2892,2024-08-06,South,Sports,Gym Gloves,Priya,7,223,0,1561.0,861.28,699.72
2893,2023-10-06,East,Electronics,Laptop,Meena,9,756,5,6463.8,4533.16,1930.64
2894,2024-04-26,North,Furniture,Sofa,Priya,5,466,0,2330.0,1709.79,620.21
2895,2023-05-22,South,Furniture,Table,John,3,305,20,732.0,436.78,295.22
2896,2024-08-26,West,Electronics,Tablet,David,4,183,5,695.4,448.46,246.94
2897,2024-10-04,South,Sports,Bat,Priya,1,824,5,782.8,451.06,331.74
2898,2024-03-11,East,Electronics,Mobile,Meena,6,653,0,3918.0,2846.36,1071.64
2899,2023-02-03,East,Sports,Tennis Racket,John,9,643,20,4629.6,3069.19,1560.41
2900,2023-05-21,East,Sports,Tennis Racket,Priya,9,667,10,5402.7,2889.94,2512.76
2901,2024-02-03,West,Furniture,Bed,Amit,9,213,10,1725.3,1102.88,622.42
2902,2024-07-22,West,Clothing,Jeans,Priya,5,683,20,2732.0,2083.64,648.36
2903,2023-07-21,South,Furniture,Sofa,Amit,1,320,20,256.0,147.96,108.04
2904,2024-06-25,North,Sports,Gym Gloves,Sara,2,812,20,1299.2,972.63,326.57
2905,2024-11-15,West,Furniture,Bed,Meena,9,160,5,1368.0,815.3,552.7
2906,2024-10-23,South,Beauty,Face Wash,Priya,1,995,15,845.75,548.95,296.8
2907,2023-05-28,South,Furniture,Bed,John,1,925,10,832.5,466.37,366.13
2908,2024-11-12,East,Sports,Tennis Racket,Priya,1,518,20,414.4,247.8,166.6
2909,2024-06-07,West,Sports,Football,Priya,1,260,10,234.0,119.12,114.88
2910,2024-09-29,East,Beauty,Face Wash,David,2,37,20,59.2,45.77,13.43
2911,2024-06-02,West,Electronics,Headphones,Meena,7,838,0,5866.0,3748.04,2117.96
2912,2023-11-15,East,Sports,Bat,Amit,7,752,0,5264.0,3421.05,1842.95
2913,2024-09-25,North,Sports,Tennis Racket,Meena,8,311,0,2488.0,1951.34,536.66
2914,2024-10-07,East,Electronics,Laptop,Sara,7,644,10,4057.2,2943.81,1113.39
2915,2023-04-11,North,Clothing,Shoes,Amit,1,64,15,54.4,27.36,27.04
2916,2024-10-22,North,Beauty,Lipstick,Priya,3,443,5,1262.55,657.89,604.66
2917,2024-04-11,West,Electronics,Laptop,Sara,5,733,20,2932.0,2198.17,733.83
2918,2023-05-18,North,Sports,Gym Gloves,David,3,416,20,998.4,768.93,229.47
2919,2024-09-29,North,Electronics,Laptop,Priya,2,485,10,873.0,623.75,249.25
2920,2023-06-13,East,Clothing,Jeans,Amit,2,639,10,1150.2,811.5,338.7
2921,2024-07-05,West,Sports,Bat,Priya,2,275,15,467.5,307.37,160.13
2922,2024-04-21,East,Clothing,Jacket,Priya,5,699,15,2970.75,1989.3,981.45
2923,2023-02-28,East,Sports,Tennis Racket,Priya,5,509,20,2036.0,1300.44,735.56
2924,2023-08-14,West,Electronics,Mobile,Sara,6,312,10,1684.8,1279.59,405.21
2925,2024-07-21,South,Sports,Football,Meena,6,678,15,3457.8,2336.23,1121.57
2926,2023-05-11,North,Furniture,Table,Sara,10,506,5,4807.0,3725.27,1081.73
2927,2024-08-02,North,Sports,Tennis Racket,Amit,8,898,10,6465.6,4995.57,1470.03
2928,2023-10-22,South,Sports,Gym Gloves,Priya,6,363,5,2069.1,1458.82,610.28
2929,2023-12-30,South,Electronics,Tablet,John,1,796,0,796.0,531.47,264.53
2930,2023-09-22,East,Furniture,Table,David,6,12,0,72.0,36.34,35.66
2931,2024-10-04,West,Furniture,Chair,Amit,4,378,0,1512.0,1203.48,308.52
2932,2024-07-09,East,Sports,Football,Sara,5,480,15,2040.0,1413.38,626.62
2933,2023-08-18,North,Sports,Tennis Racket,Amit,2,364,15,618.8,335.35,283.45
2934,2023-06-15,South,Clothing,Jacket,Amit,6,972,10,5248.8,3882.21,1366.59
2935,2024-01-06,North,Clothing,Shirt,Priya,6,180,0,1080.0,802.21,277.79
2936,2023-03-03,West,Electronics,Tablet,Priya,1,907,0,907.0,603.76,303.24
2937,2023-12-20,South,Electronics,Headphones,Priya,6,370,20,1776.0,1283.7,492.3
2938,2023-06-03,East,Beauty,Lipstick,Amit,8,251,10,1807.2,910.76,896.44
2939,2024-09-02,East,Furniture,Bed,Meena,1,895,20,716.0,411.15,304.85
2940,2023-07-05,West,Furniture,Sofa,Amit,6,571,20,2740.8,1959.83,780.97
2941,2024-06-12,North,Furniture,Chair,Sara,2,547,0,1094.0,790.2,303.8
2942,2024-01-01,North,Furniture,Table,John,1,432,15,367.2,240.03,127.17
2943,2023-07-27,South,Beauty,Moisturizer,David,8,121,20,774.4,517.65,256.75
2944,2024-10-22,North,Electronics,Mobile,Meena,3,432,10,1166.4,719.06,447.34
2945,2023-03-10,South,Furniture,Table,John,3,468,20,1123.2,898.05,225.15
2946,2023-09-23,North,Furniture,Bed,David,2,613,0,1226.0,780.29,445.71
2947,2024-07-25,East,Furniture,Table,Sara,10,817,5,7761.5,4995.09,2766.41
2948,2023-09-18,North,Sports,Bat,Amit,10,80,15,680.0,384.01,295.99
2949,2023-02-19,South,Sports,Gym Gloves,David,8,652,5,4955.2,2610.21,2344.99
2950,2024-08-31,North,Furniture,Chair,John,5,901,15,3829.25,2348.6,1480.65
2951,2023-10-08,East,Electronics,Tablet,John,1,981,20,784.8,434.83,349.97
2952,2023-03-30,West,Electronics,Tablet,John,10,916,15,7786.0,4576.57,3209.43
2953,2024-08-03,South,Beauty,Face Wash,Sara,3,788,10,2127.6,1125.24,1002.36
2954,2024-10-04,East,Sports,Football,Sara,4,727,5,2762.6,1760.99,1001.61
2955,2023-12-13,North,Clothing,Shoes,Priya,7,806,10,5077.8,3421.31,1656.49
2956,2024-05-19,East,Beauty,Face Wash,David,5,635,0,3175.0,2298.18,876.82
2957,2024-01-22,East,Electronics,Tablet,Sara,7,673,5,4475.45,3509.35,966.1
2958,2024-04-28,South,Sports,Gym Gloves,Amit,3,501,10,1352.7,863.8,488.9
2959,2023-04-29,West,Sports,Tennis Racket,Amit,1,843,15,716.55,559.4,157.15
2960,2023-07-30,East,Beauty,Face Wash,David,10,667,10,6003.0,3077.14,2925.86
2961,2024-08-28,East,Clothing,Shoes,Meena,2,306,5,581.4,301.46,279.94
2962,2024-02-03,West,Sports,Tennis Racket,Sara,8,757,0,6056.0,3790.8,2265.2
2963,2024-02-14,East,Clothing,Shoes,Amit,2,191,15,324.7,227.19,97.51
2964,2023-12-16,North,Sports,Gym Gloves,John,9,189,20,1360.8,978.31,382.49
2965,2024-05-10,North,Clothing,Jeans,Sara,1,535,5,508.25,351.34,156.91
2966,2023-11-10,South,Beauty,Lipstick,John,7,882,0,6174.0,4008.38,2165.62
2967,2024-06-05,West,Clothing,Shirt,David,7,423,5,2812.95,1748.09,1064.86
2968,2024-02-15,East,Electronics,Mobile,Sara,8,300,0,2400.0,1780.77,619.23
2969,2024-10-11,South,Sports,Football,David,9,971,10,7865.1,4232.53,3632.57
2970,2024-12-15,North,Furniture,Sofa,Amit,9,355,0,3195.0,1946.0,1249.0
2971,2023-11-11,North,Electronics,Mobile,Meena,10,607,5,5766.5,4499.66,1266.84
2972,2023-11-04,West,Electronics,Headphones,Priya,7,546,0,3822.0,3018.61,803.39
2973,2023-04-17,East,Clothing,Jacket,Amit,5,55,5,261.25,148.12,113.13
2974,2023-08-12,South,Beauty,Perfume,Priya,4,1000,20,3200.0,1791.0,1409.0
2975,2024-01-17,South,Furniture,Chair,Amit,8,413,5,3138.8,2433.67,705.13
2976,2023-01-28,East,Furniture,Bed,John,1,262,5,248.9,163.22,85.68
2977,2023-03-18,North,Sports,Football,Priya,10,992,20,7936.0,4017.54,3918.46
2978,2023-01-28,South,Furniture,Chair,John,5,178,10,801.0,488.19,312.81
2979,2023-02-19,South,Sports,Football,John,5,10,20,40.0,30.13,9.87
2980,2024-09-08,North,Beauty,Perfume,John,6,399,0,2394.0,1681.22,712.78
2981,2024-11-26,North,Furniture,Chair,Sara,5,11,5,52.25,35.74,16.51
2982,2024-09-13,East,Furniture,Bed,David,10,652,10,5868.0,3859.12,2008.88
2983,2024-07-28,East,Sports,Bat,John,10,846,0,8460.0,4897.23,3562.77
2984,2024-11-18,South,Electronics,Headphones,Amit,3,395,10,1066.5,691.91,374.59
2985,2023-12-01,North,Beauty,Perfume,Priya,6,556,15,2835.6,1563.65,1271.95
2986,2023-10-22,South,Furniture,Sofa,John,8,887,15,6031.6,3455.78,2575.82
2987,2024-02-28,South,Clothing,Shoes,John,1,394,10,354.6,247.89,106.71
2988,2023-12-04,West,Furniture,Bed,Meena,4,662,0,2648.0,1405.27,1242.73
2989,2024-06-27,East,Sports,Tennis Racket,Meena,10,518,15,4403.0,3212.93,1190.07
2990,2024-03-18,East,Sports,Tennis Racket,John,2,950,20,1520.0,1102.72,417.28
2991,2023-10-14,North,Sports,Bat,Meena,5,839,10,3775.5,1947.62,1827.88
2992,2023-06-21,South,Electronics,Tablet,Amit,1,539,0,539.0,299.25,239.75
2993,2023-02-24,South,Beauty,Perfume,Meena,5,278,5,1320.5,706.25,614.25
2994,2024-05-21,North,Furniture,Chair,Meena,4,798,0,3192.0,1758.42,1433.58
2995,2023-02-07,South,Furniture,Table,Sara,5,451,0,2255.0,1142.57,1112.43
2996,2023-10-28,North,Clothing,Shoes,Priya,4,714,10,2570.4,1579.84,990.56
2997,2023-04-13,North,Furniture,Table,Priya,2,496,10,892.8,711.97,180.83
2998,2024-07-27,West,Furniture,Chair,Priya,1,250,5,237.5,147.82,89.68
2999,2024-07-29,South,Sports,Bat,Sara,7,590,5,3923.5,3052.22,871.28
3000,2023-04-05,East,Electronics,Laptop,Meena,7,516,15,3070.2,2298.6,771.6
3001,2024-08-22,South,Furniture,Bed,Meena,4,955,20,3056.0,2019.08,1036.92
3002,2023-12-04,South,Electronics,Mobile,Amit,2,126,15,214.2,150.83,63.37
3003,2024-08-22,South,Sports,Bat,Meena,2,393,20,628.8,455.87,172.93
3004,2023-09-08,South,Sports,Football,Meena,8,915,15,6222.0,4206.93,2015.07
3005,2024-09-08,South,Furniture,Chair,John,10,99,15,841.5,638.82,202.68
3006,2024-08-16,South,Electronics,Mobile,John,6,465,0,2790.0,1706.75,1083.25
3007,2023-11-27,West,Clothing,Jacket,John,8,714,0,5712.0,3230.36,2481.64
3008,2024-05-21,North,Sports,Tennis Racket,Sara,6,955,0,5730.0,3592.13,2137.87
3009,2024-05-02,South,Furniture,Bed,David,3,955,20,2292.0,1546.02,745.98
3010,2023-06-13,West,Electronics,Mobile,David,6,249,5,1419.3,821.23,598.07
3011,2023-09-28,North,Electronics,Mobile,David,3,966,0,2898.0,2063.3,834.7
3012,2023-07-17,North,Sports,Gym Gloves,John,1,291,5,276.45,146.43,130.02
3013,2024-01-07,North,Electronics,Headphones,Sara,4,926,5,3518.8,2349.36,1169.44
3014,2023-04-15,West,Furniture,Sofa,Sara,10,260,10,2340.0,1799.56,540.44
3015,2024-06-22,South,Electronics,Laptop,Priya,4,331,5,1257.8,671.5,586.3
3016,2023-10-02,North,Electronics,Tablet,John,5,140,15,595.0,438.71,156.29
3017,2024-07-19,South,Clothing,Jacket,Meena,3,973,5,2773.05,1832.37,940.68
3018,2024-03-16,South,Furniture,Table,Sara,2,221,20,353.6,278.32,75.28
3019,2023-12-01,West,Sports,Football,John,5,66,15,280.5,145.64,134.86
3020,2024-12-11,West,Clothing,Jeans,Amit,9,826,15,6318.9,4923.18,1395.72
3021,2024-10-11,East,Clothing,Jacket,Sara,9,879,0,7911.0,4847.13,3063.87
3022,2024-02-19,East,Clothing,Jacket,John,8,821,20,5254.4,3276.39,1978.01
3023,2024-11-20,East,Electronics,Tablet,Amit,7,674,10,4246.2,2622.96,1623.24
3024,2023-05-24,North,Beauty,Face Wash,John,7,695,10,4378.5,2836.68,1541.82
3025,2023-11-04,North,Furniture,Bed,Sara,6,878,5,5004.6,3212.93,1791.67
3026,2023-01-14,North,Electronics,Laptop,Priya,3,854,5,2433.9,1434.01,999.89
3027,2023-10-24,South,Clothing,Jeans,John,9,449,15,3434.85,1857.06,1577.79
3028,2024-02-07,South,Furniture,Table,Meena,7,702,20,3931.2,3117.9,813.3
3029,2024-08-08,North,Electronics,Headphones,Meena,8,435,10,3132.0,1777.8,1354.2
3030,2024-07-26,East,Electronics,Mobile,Meena,1,649,20,519.2,311.26,207.94
3031,2024-07-08,North,Sports,Tennis Racket,John,8,788,20,5043.2,2798.4,2244.8
